,id,label,comments
2034,115264905,Bug,5
2035,115132307,Bug,5
2036,114765288,Bug,6
2037,114559180,Bug,8
2038,114559180,Confirmation Needed,8
2039,114559180,Mission,8
2040,114491602,Bug,1
2041,114491602,JSON,1
2042,114475940,Bug,3
2043,114475940,Confirmation Needed,3
2044,114475940,Long-term,3
2045,114469329,Bug,12
2046,114469329,Documentation,12
2047,114469329,Easy-fix,12
2048,114431523,Bug,0
2049,114431523,NPC,0
2050,114189991,Bug,6
2051,114189991,Information / Interface,6
2052,114137076,Bug,7
2053,114137076,Confirmation Needed,7
2054,114094014,Balance,7
2055,114094014,Bug,7
2056,113840429,Bug,0
2057,113840429,Information / Interface,0
2058,113300281,Bug,3
2059,113300281,Information / Interface,3
2060,113218286,Bug,9
2061,113218286,Confirmation Needed,9
2062,113218286,Mods,9
2063,113201956,Bug,12
2064,113201956,Confirmation Needed,12
2065,113161367,Bug,8
2066,112676053,Bug,7
2067,112676053,Confirmed,7
2068,112676053,Priority,7
2069,112611930,Bug,8
2070,112611930,Confirmation Needed,8
2071,112190120,Bug,13
2072,112190120,Confirmed,13
2073,112190120,Long-term,13
2074,112020520,Bug,3
2075,112020520,NPC,3
2076,111948718,Balance,41
2077,111948718,Bug,41
2078,111948718,Confirmation Needed,41
2079,111946334,Bug,3
2080,111946334,Confirmation Needed,3
2081,111946274,Bug,2
2082,111923293,Bug,4
2083,111923293,Confirmation Needed,4
2084,111923293,Mission,4
2085,110884547,Bug,8
2086,110864135,Bug,0
2087,110864135,Confirmation Needed,0
2088,110855809,Bug,5
2089,110855809,Crafting / Construction,5
2090,110855809,Vehicle,5
2091,110426876,Bug,2
2092,110426876,Build,2
2093,110159503,Bug,3
2094,110159503,Easy-fix,3
2095,110159503,Information / Interface,3
2096,110159503,Mods,3
2097,109641130,Bug,3
2098,109617951,Bug,6
2099,109186080,Bug,7
2100,109186080,Information / Interface,7
2101,109186080,JSON,7
2102,109161751,Bug,10
2103,109161751,Easy-fix,10
2104,109161751,Information / Interface,10
2105,109123561,Bug,14
2106,109123561,Mods,14
2107,109034583,Bug,1
2108,109034583,Confirmation Needed,1
2109,109034583,NPC,1
2110,108852251,Bug,5
2111,108852251,Confirmation Needed,5
2112,108852251,Information / Interface,5
2113,108821359,Bug,8
2114,108820419,Bug,2
2115,108820419,Confirmed,2
2116,108820419,Information / Interface,2
2117,108513542,Bug,5
2118,108513542,Confirmation Needed,5
2119,108396744,Bug,2
2120,108396744,Easy-fix,2
2121,108346961,Bug,11
2122,108346961,Mechanics Change,11
2123,108138782,Bug,0
2124,108138782,Easy-fix,0
2125,108138782,Information / Interface,0
2126,107981276,Bug,0
2127,107981276,Confirmation Needed,0
2128,107981276,Information / Interface,0
2129,107980670,Bug,0
2130,107973154,Balance,2
2131,107973154,Bug,2
2132,107973154,Confirmation Needed,2
2133,107853618,Bug,3
2134,107765825,Bug,5
2135,107765825,NPC,5
2136,107755602,Bug,5
2137,107755602,Confirmation Needed,5
2138,107427152,Bug,2
2139,107427152,Confirmation Needed,2
2140,107423737,Bug,3
2141,107423737,Easy-fix,3
2142,107423737,Information / Interface,3
2143,107376171,Bug,0
2144,107376171,Confirmation Needed,0
2145,107376171,Information / Interface,0
2146,107370500,Bug,3
2147,107365512,Bug,0
2148,107365512,Code,0
2149,107187120,Balance,3
2150,107187120,Bug,3
2151,107187120,Easy-fix,3
2152,107011886,Bug,6
2153,106984823,Bug,7
2154,106984823,JSON,7
2155,106984823,Mods,7
2156,106852808,Bug,1
2157,106644430,Bug,7
2158,106644430,Long-term,7
2159,106567003,Bug,4
2160,106567003,Mods,4
2161,106393006,Bug,0
2162,106393006,Build,0
2163,106145007,Bug,2
2164,106145007,Information / Interface,2
2165,105886594,Bug,4
2166,105886594,Information / Interface,4
2167,105827775,Bug,0
2168,105827775,Confirmation Needed,0
2169,105827775,NPC,0
2170,105788379,Bug,7
2171,105788379,Vehicle,7
2172,105787150,Bug,3
2173,105787150,Information / Interface,3
2174,105506655,Bionics,2
2175,105506655,Bug,2
2176,105124752,Bug,1
2177,105124752,Confirmation Needed,1
2178,105124752,Crash / Freeze,1
2179,105119237,Bug,10
2180,105119237,Crash / Freeze,10
2181,105119237,Information / Interface,10
2182,105082674,Bug,2
2183,105082674,NPC,2
2184,105074789,Bug,0
2185,105074789,Crash / Freeze,0
2186,105011432,Bug,5
2187,105011432,Confirmed,5
2188,105011432,Vehicle,5
2189,104607647,Bug,2
2190,104607647,Information / Interface,2
2191,104364061,Bug,7
2192,104364061,Crash / Freeze,7
2193,104245308,Balance,8
2194,104245308,Bug,8
2195,104245308,Confirmation Needed,8
2196,104227245,Balance,6
2197,104227245,Bug,6
2198,104226691,Bug,4
2199,104226691,Confirmation Needed,4
2200,104226691,NPC,4
2201,103920272,Bug,4
2202,103920272,Confirmation Needed,4
2203,103920272,NPC,4
2204,103855799,Bug,0
2205,103855799,Confirmation Needed,0
2206,103855799,Information / Interface,0
2207,103776588,Bug,1
2208,103776588,Easy-fix,1
2209,103776588,Information / Interface,1
2210,103424647,Bug,3
2211,103424647,Easy-fix,3
2212,103424647,JSON,3
2213,103424647,Suggestion (Discuss),3
2214,103170773,Bug,2
2215,103170773,Question,2
2216,102657815,Balance,9
2217,102657815,Bug,9
2218,102657815,Mechanics Change,9
2219,102641446,Bug,0
2220,102641446,Easy-fix,0
2221,102641446,JSON,0
2222,102640424,Bug,3
2223,102640424,Vehicle,3
2224,102606996,Bug,0
2225,102606996,Easy-fix,0
2226,102606996,Information / Interface,0
2227,102606996,JSON,0
2228,102588056,Bug,2
2229,102579540,Bug,2
2230,102579540,Confirmation Needed,2
2231,102579540,NPC,2
2232,102417568,Bug,5
2233,102417568,Easy-fix,5
2234,102417568,JSON,5
2235,102413066,Bug,5
2236,102413066,Build,5
2237,102409900,Bug,3
2238,102409900,Information / Interface,3
2239,102230405,Bug,4
2240,102230405,Long-term,4
2241,101951750,Bug,0
2242,101951750,Confirmation Needed,0
2243,101951750,JSON,0
2244,101882886,Bug,0
2245,101882886,Confirmation Needed,0
2246,101870178,Bug,3
2247,101870178,Information / Interface,3
2248,101388681,Bug,11
2249,101388681,Windows,11
2250,101254976,Bug,1
2251,101254976,NPC,1
2252,101247201,Bug,1
2253,101247201,Easy-fix,1
2254,101247201,Information / Interface,1
2255,101246652,Bug,1
2256,101246652,Confirmation Needed,1
2257,101245942,Bug,4
2258,101245673,Bug,2
2259,101245673,JSON,2
2260,101245673,Suggestion (Discuss),2
2261,101244649,Bug,0
2262,101244649,Confirmed,0
2263,101244649,Other,0
2264,101244557,Bug,5
2265,101244557,Confirmation Needed,5
2266,101244557,Easy-fix,5
2267,101244557,Information / Interface,5
2268,101201059,Bug,5
2269,101201059,Confirmed,5
2270,101201059,Question,5
2271,101201059,Vehicle,5
2272,101182817,Bug,1
2273,101182817,Information / Interface,1
2274,101149129,Bug,5
2275,101149129,Windows,5
2276,100964666,Bug,1
2277,100964666,Easy-fix,1
2278,100964666,Information / Interface,1
2279,100959626,Bug,6
2280,100959626,Easy-fix,6
2281,100959626,JSON,6
2282,100887305,Bug,5
2283,100887305,Crash / Freeze,5
2284,100887305,Priority,5
2285,100806761,Bug,0
2286,100806761,Easy-fix,0
2287,100733659,Bug,9
2288,100211137,Bug,3
2289,100211137,Easy-fix,3
2290,99607893,Bug,5
2291,99408314,Bug,2
2292,99408314,Easy-fix,2
2293,99344201,Bug,1
2294,99344201,Confirmation Needed,1
2295,99344201,Information / Interface,1
2296,99239707,Bug,4
2297,99239707,Crash / Freeze,4
2298,99089425,Bug,3
2299,99070765,Bug,1
2300,99070765,Crash / Freeze,1
2301,98955515,Bug,5
2302,98828569,Bug,13
2303,98828569,Information / Interface,13
2304,98637756,Bug,7
2305,98609283,Bug,4
2306,98609283,Crash / Freeze,4
2307,98478360,Bug,32
2308,98478360,Confirmation Needed,32
2309,98478360,Crash / Freeze,32
2310,98478360,Mods,32
2311,98428801,Bug,4
2312,98383788,Bug,19
2313,98383788,Duplicate,19
2314,98147841,Bug,1
2315,98147841,Easy-fix,1
2316,98147841,Information / Interface,1
2317,98140883,Bug,5
2318,98113340,Bug,2
2319,98107833,Bug,5
2320,98082383,Bug,5
2321,98082383,Long-term,5
2322,97999973,Bug,0
2323,97882650,Bug,0
2324,97882650,Easy-fix,0
2325,97882650,Information / Interface,0
2326,97827381,Bug,2
2327,97781916,Bug,32
2328,97781916,Easy-fix,32
2329,97691754,Balance,5
2330,97691754,Bug,5
2331,97691754,Suggestion (Discuss),5
2332,97340632,Bug,6
2333,97340632,Crash / Freeze,6
2334,97184502,Bug,0
2335,97171366,Balance,4
2336,97171366,Bug,4
2337,97166534,Bug,6
2338,97010221,Bug,6
2339,97010221,Easy-fix,6
2340,97010221,Information / Interface,6
2341,96970076,Balance,3
2342,96970076,Bug,3
2343,96725227,Bug,0
2344,96725227,Confirmation Needed,0
2345,96456095,Bug,3
2346,96367095,Bug,9
2347,96367095,Mapgen,9
2348,96367095,Z-levels,9
2349,95978296,Bug,5
2350,95978296,Confirmation Needed,5
2351,95889783,Bug,9
2352,95889783,Suggestion (Discuss),9
2353,95782497,Bug,6
2354,95748404,Bug,3
2355,95748404,Mechanics Change,3
2356,95681721,Balance,8
2357,95681721,Bug,8
2358,95680577,Bug,12
2359,95676657,Bug,5
2360,95606257,Bug,2
2361,95606257,Information / Interface,2
2362,95425939,Bug,3
2363,95425939,Information / Interface,3
2364,95424090,Bug,4
2365,95424090,Information / Interface,4
2366,95183681,Bug,4
2367,95183681,Mechanics Change,4
2368,95183681,Question,4
2369,94844048,Bug,1
2370,94614899,Bug,0
2371,94601262,Bug,4
2372,94601262,Easy-fix,4
2373,94586267,Bug,8
2374,94586267,Confirmed,8
2375,94542982,Bug,3
2376,94542982,JSON,3
2377,94489204,Balance,8
2378,94489204,Bug,8
2379,94489204,Crafting / Construction,8
2380,94489204,Exploit,8
2381,94197780,Bug,6
2382,94197780,Suggestion (Discuss),6
2383,92948119,Bug,22
2384,92948119,Long-term,22
2385,92948119,Z-levels,22
2386,89972961,Bug,6
2387,89972961,Build,6
2388,89972961,Crash / Freeze,6
2389,89948937,Bug,1
2390,89948937,Z-levels,1
2391,89930438,Bug,15
2392,89909503,Balance,5
2393,89909503,Bug,5
2394,89902143,Bug,4
2395,89902143,NPC,4
2396,89864785,Bug,0
2397,89864785,Mutations,0
2398,89727822,Bug,1
2399,89727822,Duplicate,1
2400,89653712,Bug,3
2401,89653712,NPC,3
2402,89641090,Bug,1
2403,89641090,Mission,1
2404,89641090,NPC,1
2405,88981714,Bug,0
2406,88980639,Balance,1
2407,88980639,Bug,1
2408,88910869,Bug,3
2409,88652928,Bug,18
2410,88413551,Bug,0
2411,88413551,Easy-fix,0
2412,88229881,Bug,9
2413,88110592,Bug,9
2414,88110592,Enhancement,9
2415,88110592,Mission,9
2416,88016826,Bug,19
2417,87989225,Bug,2
2418,87989225,Duplicate,2
2419,87597661,Bug,3
2420,87597661,Enhancement,3
2421,87597661,NPC,3
2422,86796952,Bug,7
2423,86796952,Mods,7
2424,86782180,Bug,9
2425,86714253,Bug,8
2426,86435730,Bug,4
2427,86275312,Balance,2
2428,86275312,Bug,2
2429,86233492,Bug,3
2430,86219024,Bug,0
2431,85327932,Bug,4
2432,85060559,Balance,4
2433,85060559,Bug,4
2434,83526285,Bug,2
2435,83201352,Bug,3
2436,83201352,Confirmation Needed,3
2437,83141577,Bug,3
2438,83141577,Confirmation Needed,3
2439,83141577,Mission,3
2440,83072449,Bug,0
2441,83072449,Easy-fix,0
2442,82821756,Bug,4
2443,82821756,NPC,4
2444,82192297,Bug,3
2445,81674530,Bug,0
2446,81210912,Bug,11
2447,81210912,Information / Interface,11
2448,80233813,Bug,8
2449,80233813,Confirmed,8
2450,80233813,Information / Interface,8
2451,80233813,Tiles,8
2452,79983048,Bug,7
2453,79983048,Confirmation Needed,7
2454,79983048,Mods,7
2455,79567801,Bug,2
2456,79567801,Enhancement,2
2457,79517767,Balance,2
2458,79517767,Bug,2
2459,79252886,Bug,5
2460,79252886,Information / Interface,5
2461,79089912,Bug,6
2462,79089912,Enhancement,6
2463,77611986,Bug,6
2464,77215238,Bug,2
2465,77153809,Bug,0
2466,76036889,Bug,3
2467,76036889,Enhancement,3
2468,75843335,Bug,6
2469,72732586,Balance,3
2470,72732586,Bug,3
2471,72441677,Bug,8
2472,72441677,Enhancement,8
2473,72441677,Information / Interface,8
2474,72300597,Bug,1
2475,72300597,Confirmation Needed,1
2476,72300597,NPC,1
2477,72100358,Bug,3
2478,72100358,Confirmation Needed,3
2479,72036874,Bug,1
2480,71693444,Bug,6
2481,71693444,Information / Interface,6
2482,71652344,Bug,3
2483,71652344,Information / Interface,3
2484,71480908,Bug,1
2485,71331005,Bug,5
2486,71331005,Easy-fix,5
2487,71331005,Information / Interface,5
2488,71170155,Bug,1
2489,71170155,Confirmation Needed,1
2490,71170155,Information / Interface,1
2491,71144965,Bug,1
2492,70774952,Bug,0
2493,70774952,Confirmation Needed,0
2494,70563786,Bug,2
2495,70563786,Duplicate,2
2496,70338806,Bug,3
2497,70149476,Bug,2
2498,70149476,Enhancement,2
2499,70073184,Bug,5
2500,70044988,Bug,4
2501,70044988,Easy-fix,4
2502,69970951,Bug,3
2503,69553673,Bug,1
2504,69553673,Confirmation Needed,1
2505,69521855,Bug,9
2506,69482902,Bug,0
2507,69412552,Bug,3
2508,69328138,Balance,1
2509,69328138,Bug,1
2510,69219863,Bug,1
2511,69207136,Bug,2
2512,69207136,Confirmation Needed,2
2513,69207136,Enhancement,2
2514,68799584,Bug,0
2515,68608895,Balance,2
2516,68608895,Bug,2
2517,68403845,Bug,3
2518,68205729,Bug,0
2519,68205729,Information / Interface,0
2520,67969940,Bug,7
2521,67933121,Bug,4
2522,67933121,Confirmation Needed,4
2523,67836875,Bug,4
2524,67715656,Bug,4
2525,67618618,Balance,1
2526,67618618,Bug,1
2527,67437233,Bug,6
2528,67433562,Balance,2
2529,67433562,Bug,2
2530,67002679,Balance,1
2531,67002679,Bug,1
2532,66926327,Bug,3
2533,66926327,Information / Interface,3
2534,66926327,Translation,3
2535,66753029,Bug,10
2536,66753029,Confirmation Needed,10
2537,66525552,Bug,2
2538,66525552,Duplicate,2
2539,66353548,Bug,5
2540,66319013,Bug,2
2541,65984381,Bug,8
2542,65984381,Information / Interface,8
2543,65983592,Bug,1
2544,65826508,Bug,2
2545,65826508,Confirmation Needed,2
2546,65826508,Information / Interface,2
2547,65798839,Bug,4
2548,65798839,Confirmation Needed,4
2549,65798839,Enhancement,4
2550,65650065,Bug,2
2551,65650065,Information / Interface,2
2552,65650065,Translation,2
2553,65644934,Bug,6
2554,65524334,Bug,3
2555,65524334,Confirmation Needed,3
2556,65524334,Vehicle,3
2557,65314623,Bug,2
2558,65314623,Confirmed,2
2559,65285945,Bug,2
2560,65285945,Information / Interface,2
2561,65285945,Vehicle,2
2562,65279503,Balance,1
2563,65279503,Bug,1
2564,65279503,Information / Interface,1
2565,65279503,Mechanics Change,1
2566,64819764,Bug,5
2567,64448493,Bug,1
2568,64448493,Vehicle,1
2569,64257390,Bug,0
2570,63922735,Bug,1
2571,63856705,Balance,5
2572,63856705,Bug,5
2573,63788604,Bug,3
2574,63788604,Information / Interface,3
2575,63628725,Bug,4
2576,63591276,Bug,1
2577,63485084,Bug,5
2578,63485084,Mapgen,5
2579,63476872,Bug,7
2580,63476872,Easy-fix,7
2581,63441039,Bug,2
2582,63441039,Enhancement,2
2583,63441039,Information / Interface,2
2584,63378769,Bug,1
2585,63378769,Information / Interface,1
2586,62994735,Bug,22
2587,62994735,Information / Interface,22
2588,62594856,Bug,6
2589,62297171,Bug,4
2590,62297171,Confirmation Needed,4
2591,62297171,Mapgen,4
2592,62268709,Bug,2
2593,62178820,Bug,3
2594,62118697,Bug,6
2595,62118697,Information / Interface,6
2596,62005926,Bug,2
2597,61994534,Bug,2
2598,61994534,Information / Interface,2
2599,61759254,Bug,0
2600,61759254,Information / Interface,0
2601,61724903,Bug,12
2602,61724903,Confirmation Needed,12
2603,61209925,Bug,3
2604,61035822,Bug,0
2605,60868938,Bug,2
2606,60868938,Easy-fix,2
2607,60847947,Bug,1
2608,60824448,Bionics,2
2609,60824448,Bug,2
2610,60824448,Confirmed,2
2611,60824448,Information / Interface,2
2612,60821592,Bug,8
2613,60821592,Confirmation Needed,8
2614,60758578,Bug,1
2615,60758578,Duplicate,1
2616,60665216,Bug,0
2617,60502725,Bug,3
2618,60499096,Bug,2
2619,60459437,Bug,0
2620,60450459,Bug,0
2621,60392338,Bug,13
2622,60392087,Bug,11
2623,60392087,Information / Interface,11
2624,60392087,Long-term,11
2625,60390539,Bug,2
2626,60286469,Bug,5
2627,59633918,Balance,4
2628,59633918,Bug,4
2629,59383307,Bug,2
2630,59383307,Confirmation Needed,2
2631,59383307,Duplicate,2
2632,59353339,Bug,3
2633,59352194,Bug,3
2634,59352194,Information / Interface,3
2635,59352194,Suggestion (Discuss),3
2636,59347562,Balance,1
2637,59347562,Bug,1
2638,58908659,Bug,5
2639,58842278,Bug,7
2640,58824615,Bug,3
2641,58539319,Bug,1
2642,58539319,Easy-fix,1
2643,58491315,Bug,8
2644,58446408,Bug,1
2645,58446408,Suggestion (Discuss),1
2646,58389758,Bug,6
2647,58389758,OSX,6
2648,58310280,Bug,16
2649,58310280,Information / Interface,16
2650,58310043,Bug,2
2651,58120299,Bug,2
2652,57989126,Bug,1
2653,57965613,Bug,1
2654,57943281,Bug,5
2655,57943281,Enhancement,5
2656,57943281,Information / Interface,5
2657,57902542,Bug,0
2658,57885799,Bug,12
2659,57762428,Bug,0
2660,57749632,Bug,1
2661,57720664,Bug,4
2662,57720664,Confirmation Needed,4
2663,57685593,Bug,2
2664,57685464,Bug,1
2665,57685464,Information / Interface,1
2666,57668181,Bug,1
2667,57154027,Bug,2
2668,57154027,Crash / Freeze,2
2669,57132912,Bug,4
2670,56906633,Bug,0
2671,56906633,Information / Interface,0
2672,56856286,Bug,2
2673,56740076,Bug,0
2674,56708344,Bug,4
2675,56707460,Bug,3
2676,56707460,Information / Interface,3
2677,56661528,Balance,3
2678,56661528,Bug,3
2679,56601392,Bug,4
2680,56601392,Easy-fix,4
2681,56467962,Bug,0
2682,56467962,Information / Interface,0
2683,56462818,Balance,4
2684,56462818,Bug,4
2685,56256546,Bug,3
2686,56190294,Bug,6
2687,56148861,Bug,3
2688,55994021,Bug,2
2689,55994021,Information / Interface,2
2690,55987738,Bug,0
2691,55973120,Bug,5
2692,55973120,Information / Interface,5
2693,55866618,Bug,2
2694,55866618,Information / Interface,2
2695,55866618,Vehicle,2
2696,55672389,Bug,1
2697,55588093,Bug,2
2698,55506233,Bug,3
2699,55506233,Information / Interface,3
2700,55455666,Balance,7
2701,55455666,Bug,7
2702,55376603,Balance,1
2703,55376603,Bug,1
2704,55192743,Bug,3
2705,55114942,Bug,6
2706,55114942,Confirmed,6
2707,55114942,Mapgen,6
2708,55106342,Bug,3
2709,55106342,Confirmation Needed,3
2710,54966888,Bug,1
2711,54966888,Easy-fix,1
2712,54942909,Bug,4
2713,54942909,Duplicate,4
2714,54842668,Bug,2
2715,54726493,Bug,2
2716,54726493,Code,2
2717,54557482,Bug,1
2718,54557482,Confirmation Needed,1
2719,54500685,Bug,0
2720,54500685,Crash / Freeze,0
2721,54424736,Bug,8
2722,54424736,Easy-fix,8
2723,54424736,Information / Interface,8
2724,54421000,Bug,11
2725,54421000,Information / Interface,11
2726,54421000,Translation,11
2727,54415089,Bug,5
2728,54412890,Bug,5
2729,54409839,Bug,1
2730,54234963,Bug,3
2731,54234963,Crash / Freeze,3
2732,54222938,Bug,1
2733,54203592,Bug,2
2734,53978013,Bug,6
2735,53950065,Bug,2
2736,53846590,Bug,1
2737,53846590,Confirmed,1
2738,53833940,Bug,2
2739,53792615,Bug,5
2740,53537683,Bug,1
2741,53493586,Bug,10
2742,53473751,Bug,0
2743,53372830,Bug,1
2744,53372830,Easy-fix,1
2745,53372830,Information / Interface,1
2746,53368353,Bug,4
2747,53340431,Bug,5
2748,53302417,Bug,1
2749,53237803,Bug,0
2750,53237803,Confirmation Needed,0
2751,53237803,Information / Interface,0
2752,53113028,Bug,5
2753,53010819,Bug,6
2754,53007727,Bug,1
2755,52952566,Bug,7
2756,52952566,Confirmation Needed,7
2757,52792775,Bug,1
2758,52778557,Bug,4
2759,52771681,Bug,1
2760,52771681,Confirmation Needed,1
2761,52771681,Crash / Freeze,1
2762,52771580,Bug,3
2763,52771523,Bug,5
2764,52724716,Bug,4
2765,52699160,Balance,0
2766,52699160,Bug,0
2767,52618325,Bug,4
2768,52614959,Bug,3
2769,52614959,Easy-fix,3
2770,52610690,Bug,5
2771,52590199,Bug,2
2772,52590199,Translation,2
2773,52567400,Bug,1
2774,52567400,Easy-fix,1
2775,52566625,Bug,0
2776,52541889,Bug,5
2777,52541889,Confirmation Needed,5
2778,52511214,Bug,5
2779,52493972,Bug,5
2780,52493972,Easy-fix,5
2781,52462746,Bug,9
2782,52409676,Balance,5
2783,52409676,Bug,5
2784,52305962,Bug,8
2785,52209192,Bug,3
2786,52209192,Gunmod / Toolmod,3
2787,52209192,Information / Interface,3
2788,51924485,Bug,5
2789,51924485,Information / Interface,5
2790,51900151,Bug,8
2791,51900151,Mapgen,8
2792,51900151,Performance,8
2793,51880590,Bug,2
2794,51832449,Bug,2
2795,51832449,NPC,2
2796,51818580,Bug,2
2797,51818580,Confirmation Needed,2
2798,51818580,Mission,2
2799,51810710,Bug,3
2800,51810710,Information / Interface,3
2801,51655834,Balance,5
2802,51655834,Bug,5
2803,51655834,Easy-fix,5
2804,51646931,Bug,3
2805,51632848,Bug,0
2806,51623860,Bug,12
2807,51623860,Confirmed,12
2808,51515216,Bug,4
2809,51515216,Duplicate,4
2810,51498411,Bug,1
2811,51498411,Information / Interface,1
2812,51354585,Balance,18
2813,51354585,Bug,18
2814,51354585,Enhancement,18
2815,51204041,Bug,3
2816,51124281,Bug,1
2817,51124281,Information / Interface,1
2818,51123854,Bug,3
2819,51123854,Confirmation Needed,3
2820,51123854,Confirmed,3
2821,51123854,NPC,3
2822,51121760,Balance,7
2823,51121760,Bug,7
2824,51046654,Bug,1
2825,51046654,Confirmed,1
2826,51046654,NPC,1
2827,51038060,Bug,7
2828,51038060,Confirmed,7
2829,50881297,Bug,1
2830,50841694,Bug,0
2831,50766268,Bug,1
2832,50766268,Confirmation Needed,1
2833,50733925,Bug,11
2834,50733925,Confirmed,11
2835,50733925,Information / Interface,11
2836,50709003,Bug,0
2837,50634136,Bug,3
2838,50634136,Easy-fix,3
2839,50613544,Balance,2
2840,50613544,Bug,2
2841,50493527,Bug,16
2842,50420403,Bug,5
2843,50420403,Confirmation Needed,5
2844,50420403,Crash / Freeze,5
2845,50414401,Bug,2
2846,50390354,Bug,6
2847,50390354,Confirmed,6
2848,50390354,Information / Interface,6
2849,50388133,Bug,0
2850,50388133,Information / Interface,0
2851,50384448,Bug,3
2852,50328610,Bug,8
2853,50292415,Bug,0
2854,50254660,Bug,2
2855,50239983,Bug,4
2856,50239983,Confirmation Needed,4
2857,50122981,Bug,2
2858,50107815,Bug,3
2859,50106906,Bug,3
2860,50069562,Balance,3
2861,50069562,Bug,3
2862,50046737,Bug,0
2863,50045351,Bug,1
2864,50045351,Information / Interface,1
2865,49851469,Bug,6
2866,49851469,Information / Interface,6
2867,49842141,Bug,4
2868,49801177,Bug,1
2869,49774021,Bug,1
2870,49670381,Bug,0
2871,49670381,Information / Interface,0
2872,49640849,Bug,2
2873,49640813,Bug,5
2874,49640813,Priority,5
2875,49484734,Bug,2
2876,49463143,Bug,6
2877,49463143,Easy-fix,6
2878,49334264,Bug,3
2879,49334264,Confirmation Needed,3
2880,49145243,Bug,4
2881,49145243,Confirmed,4
2882,49115298,Bug,3
2883,49115298,Confirmed,3
2884,49115298,Information / Interface,3
2885,49067870,Bug,1
2886,49024806,Bug,2
2887,49012739,Bug,5
2888,48934708,Bug,3
2889,48934708,Confirmation Needed,3
2890,48929233,Bug,1
2891,48916915,Bug,4
2892,48874465,Bug,1
2893,48762372,Bug,0
2894,48704239,Bug,0
2895,48704239,Confirmation Needed,0
2896,48697079,Bug,0
2897,48662280,Bug,0
2898,48454444,Bug,3
2899,48454444,Information / Interface,3
2900,48407202,Bug,1
2901,48390788,Bug,4
2902,48362366,Bug,1
2903,48345708,Bug,1
2904,48342812,Bug,0
2905,48340548,Bug,5
2906,48340548,Information / Interface,5
2907,48337102,Bug,21
2908,48337102,Confirmation Needed,21
2909,48337102,Mapgen,21
2910,48297212,Bug,0
2911,48291887,Bug,0
2912,48204208,Bug,2
2913,48201708,Bug,8
2914,48199078,Bug,5
2915,48199078,Information / Interface,5
2916,48195921,Bug,6
2917,48195921,Confirmation Needed,6
2918,48194688,Bug,1
2919,48193978,Bug,0
2920,48193978,Easy-fix,0
2921,48164242,Bug,1
2922,48159984,Bug,0
2923,48063748,Bug,3
2924,48055629,Bug,6
2925,48055629,Duplicate,6
2926,47946312,Bug,3
2927,47822766,Bug,0
2928,47822766,NPC,0
2929,47771017,Bug,1
2930,47771017,Information / Interface,1
2931,47551853,Bug,3
2932,47541225,Bug,2
2933,47533150,Bug,1
2934,47533067,Bug,1
2935,47529192,Bug,2
2936,47528854,Bug,0
2937,47528854,Information / Interface,0
2938,47492452,Bug,3
2939,47492419,Bug,0
2940,47402273,Bug,2
2941,47402273,Information / Interface,2
2942,47402273,Translation,2
2943,47402024,Bug,0
2944,47400093,Bug,0
2945,47400093,Information / Interface,0
2946,47371936,Bug,0
2947,47369526,Bug,5
2948,47348012,Bug,9
2949,47112672,Bug,2
2950,47096958,Bug,0
2951,47096958,Information / Interface,0
2952,47093740,Bug,3
2953,47093740,Mapgen,3
2954,46995908,Bug,4
2955,46995908,Crash / Freeze,4
2956,46897158,Bug,2
2957,46897158,Confirmed,2
2958,46878829,Bug,0
2959,46878829,Information / Interface,0
2960,46877589,Bug,7
2961,46877589,Enhancement,7
2962,46877589,Mechanics Change,7
2963,46843346,Balance,9
2964,46843346,Bug,9
2965,46808723,Bug,6
2966,46800216,Bug,12
2967,46718158,Bug,0
2968,46671328,Bug,2
2969,46671328,Confirmation Needed,2
2970,46562310,Bug,3
2971,46472871,Bug,0
2972,46472798,Bug,1
2973,46207340,Bug,2
2974,46207340,Information / Interface,2
2975,46190479,Bug,1
2976,46182602,Bug,0
2977,46182602,NPC,0
2978,46044182,Bug,1
2979,46024232,Bug,14
2980,46016088,Bug,1
2981,46016088,Information / Interface,1
2982,46016088,Vehicle,1
2983,45964198,Bug,1
2984,45945799,Bug,8
2985,45682562,Bug,6
2986,45545874,Bug,3
2987,45545874,Information / Interface,3
2988,45461053,Bug,4
2989,45378032,Bug,0
2990,45378032,Easy-fix,0
2991,45333676,Bug,4
2992,45197366,Bug,0
2993,45186902,Bug,8
2994,45186902,Duplicate,8
2995,45063164,Bug,5
2996,45063164,Confirmation Needed,5
2997,45063164,Information / Interface,5
2998,45025995,Bug,2
2999,45025995,Confirmation Needed,2
3000,45020944,Bug,4
3001,44944875,Bug,1
3002,44904151,Bug,1
3003,44886844,Bug,2
3004,44886844,Information / Interface,2
3005,44843383,Bug,1
3006,44843383,Easy-fix,1
3007,44841357,Bug,1
3008,44837773,Bug,12
3009,44818297,Bug,9
3010,44793598,Bug,0
3011,44793598,Information / Interface,0
3012,44726311,Bug,2
3013,44633653,Bug,4
3014,44597641,Bug,2
3015,44562567,Bug,11
3016,44562567,Information / Interface,11
3017,44552276,Bug,2
3018,44456009,Bug,10
3019,44456009,Confirmation Needed,10
3020,44456009,Easy-fix,10
3021,44396399,Bug,3
3022,44396399,Information / Interface,3
3023,44383202,Bug,0
